author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/277421325/;Sankt-Peterburg;sale;flat;5;28;1;27.4;206204;5650000;2015;18.0;3.0;+79812324416;Nevskij;Rybatskoe;Rybatskoe;Rechnoj
СЕНАТОР;developer;https://spb.cian.ru/sale/flat/270843657/;Sankt-Peterburg;sale;flat;9;11;1;26.73;254171;6794000;2023;16.0;-1;+78122134071;Nevskij;Narodnyj;Lomonosovskaja;Panorama Nevy
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/263656202/;Sankt-Peterburg;sale;flat;12;25;1;26.5;291300;7719450;2022;18.0;-1;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
СЕНАТОР;developer;https://spb.cian.ru/sale/flat/277820149/;Sankt-Peterburg;sale;flat;1;13;1;23.2;336734;7812245;2023;12.0;-1;+78123892180;Kurortnyj;Primorskoe shosse;;MFK Morskaja riv'era
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/283800660/;Sankt-Peterburg;sale;flat;5;5;1;27.6;210760;5817000;-1;-1;-1;+79117860634;Tsentral'nyj;Vladimirskij;Obvodnyj kanal;
ID 11171322;realtor;https://spb.cian.ru/sale/flat/283772349/;Sankt-Peterburg;sale;flat;1;6;1;35.0;172857;6050000;2006;23.0;-1;+79681865172;Pushkinskij;Malinovskaja;Kupchino;
RBI;developer;https://spb.cian.ru/sale/flat/278639630/;Sankt-Peterburg;sale;flat;23;24;1;26.4;291005;7682550;2023;19.0;-1;+78122134228;Primorskij;Plesetskaja;Komendantskij prospekt;Ultra City
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271052811/;Sankt-Peterburg;sale;flat;10;25;1;20.4;229400;4679760;2022;8.0;5.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ЦДС;developer;https://spb.cian.ru/sale/flat/275420637/;Sankt-Peterburg;sale;flat;9;16;1;25.5;195839;4993909;2022;20.0;-1;+78122181015;Vyborgskij;doroga Mihajlovskaja;Ozerki;Parkolovo
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/271430978/;Sankt-Peterburg;sale;flat;14;25;1;29.43;244750;7203000;2024;18.0;-1;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265451137/;Sankt-Peterburg;sale;flat;2;23;1;28.6;270700;7742020;2024;15.0;5.0;+78122134083;Nevskij;;Ulitsa Dybenko;Tsivilizatsija na Neve
ЦДС;developer;https://spb.cian.ru/sale/flat/275417493/;Sankt-Peterburg;sale;flat;5;24;1;24.45;180546;4414368;2023;19.0;-1;+78122134290;Nevskij;Narodnyj;Obuhovo;Prinevskij ZhK
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/276766817/;Sankt-Peterburg;sale;flat;1;18;1;27.39;250694;6866511;2024;16.0;-1;+78122134047;Moskovskij;Novoizmajlovskoe;Leninskij prospekt;Cube
ФСК;developer;https://spb.cian.ru/sale/flat/275727414/;Sankt-Peterburg;sale;flat;4;11;-1;26.2;154538;4048908;2025;19.0;-1;+78124269147;Nevskij;Nevskij;Ulitsa Dybenko;Zum na Neve ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/282889572/;Sankt-Peterburg;sale;flat;14;23;1;25.2;164100;4135320;2023;9.0;5.0;+78126029079;Krasnogvardejskij;Charushinskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265450990/;Sankt-Peterburg;sale;flat;2;17;1;20.61;261900;5397759;2024;9.0;5.0;+78122134144;Vasileostrovskij;Gavan';Primorskaja;Morskaja Naberezhnaja ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/284380555/;Sankt-Peterburg;sale;flat;2;12;1;23.3;242000;5638600;2025;10.0;5.0;+78122134148;Krasnogvardejskij;Partizanskaja;Novocherkasskaja;LSR. Bol'shaja Ohta
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273946129/;Sankt-Peterburg;sale;flat;1;19;1;19.75;171000;3377250;2024;8.0;5.0;+78122134206;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Ruch'i ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/255543506/;Sankt-Peterburg;sale;flat;2;17;1;20.3;183800;3731140;2023;9.0;5.0;+78126029079;Krasnogvardejskij;Pejzazhnaja;Devjatkino;Tsvetnoj Gorod
ФСК;developer;https://spb.cian.ru/sale/flat/277222556/;Sankt-Peterburg;sale;flat;11;13;-1;21.44;206550;4428432;2025;15.0;-1;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/267506711/;Sankt-Peterburg;sale;flat;17;25;1;20.5;235900;4835950;2022;8.0;5.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ПИК;developer;https://spb.cian.ru/sale/flat/276099152/;Sankt-Peterburg;sale;flat;5;11;1;23.6;283785;6697349;2025;11.0;6.0;+78122181147;Frunzenskij;Volkovskoe;Obvodnyj kanal;Vitebskij Park ZhK
ПИК;developer;https://spb.cian.ru/sale/flat/276514809/;Sankt-Peterburg;sale;flat;2;13;1;26.7;280025;7476694;2025;9.0;5.0;+78122181147;Frunzenskij;Volkovskoe;Obvodnyj kanal;Vitebskij Park ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271170419/;Sankt-Peterburg;sale;flat;3;12;1;27.1;293040;7941384;2024;19.0;-1;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Шельф;developer;https://spb.cian.ru/sale/flat/268906059/;Sankt-Peterburg;sale;flat;14;26;1;29.31;131390;3851048;2023;11.0;5.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Лидер Групп;developer;https://spb.cian.ru/sale/flat/271798933/;Sankt-Peterburg;sale;flat;10;19;1;24.85;280000;6958000;2025;16.0;-1;+78122132234;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/275013837/;Sankt-Peterburg;sale;flat;1;14;1;17.8;174000;3097200;2023;7.0;5.0;+78126029079;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/267216295/;Sankt-Peterburg;sale;flat;1;5;1;25.27;189911;4799076;2023;-1;-1;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/274255017/;Sankt-Peterburg;sale;flat;1;5;1;24.21;200243;4847907;2023;-1;-1;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620646/;Sankt-Peterburg;sale;flat;6;24;-1;21.01;255999;5378560;2026;16.0;-1;+78122134049;Moskovskij;Novoizmajlovskoe;Moskovskaja;YE'S Leader
ФСК;developer;https://spb.cian.ru/sale/flat/267216292/;Sankt-Peterburg;sale;flat;1;5;1;29.7;186795;5547841;2023;-1;-1;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/279056743/;Sankt-Peterburg;sale;flat;7;22;1;28.1;217081;6100000;2016;18.0;3.0;+79812324416;Kalininskij;Piskarevka;Ploschad' Muzhestva;TsDS Kantemirovskij
ПИК;developer;https://spb.cian.ru/sale/flat/275298194/;Sankt-Peterburg;sale;flat;2;11;1;26.0;270532;7033832;2025;12.0;6.0;+78122181147;Frunzenskij;Volkovskoe;Obvodnyj kanal;Vitebskij Park ZhK
ПИК;developer;https://spb.cian.ru/sale/flat/277372913/;Sankt-Peterburg;sale;flat;10;12;1;29.6;266783;7896806;2025;13.0;9.0;+78122136750;Frunzenskij;Volkovskoe;Volkovskaja;Aeronavt ZhK
ID 98262407;unknown;https://spb.cian.ru/sale/flat/281622873/;Sankt-Peterburg;sale;flat;21;23;1;20.3;176847;3590000;2023;-1;-1;+79052085172;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
Полис;developer;https://spb.cian.ru/sale/flat/275402645/;Sankt-Peterburg;sale;flat;3;13;1;21.3;219659;4678744;2024;13.0;-1;+78122132384;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij 2 ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271121126/;Sankt-Peterburg;sale;flat;18;18;1;24.9;205700;5121930;2023;13.0;5.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/259479575/;Sankt-Peterburg;sale;flat;2;18;1;25.8;204000;5263200;2023;13.0;5.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273946804/;Sankt-Peterburg;sale;flat;11;17;1;21.77;271000;5899670;2024;11.0;5.0;+78122134149;Vasileostrovskij;Gavan';Gornyj institut;Morskaja Naberezhnaja ZhK
Plaza Lotus Group;developer;https://spb.cian.ru/sale/flat/274108281/;Sankt-Peterburg;sale;flat;3;29;-1;24.99;209907;5245588;2022;-1;-1;+78122134051;Moskovskij;Gagarinskoe;Kupchino;Invest-otel' IN2IT
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620661/;Sankt-Peterburg;sale;flat;6;24;-1;19.59;260000;5093400;2026;14.0;-1;+78122134049;Moskovskij;Novoizmajlovskoe;Moskovskaja;YE'S Leader
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620401/;Sankt-Peterburg;sale;flat;5;24;-1;28.52;216000;6160320;2026;23.0;-1;+78122134049;Moskovskij;Novoizmajlovskoe;Moskovskaja;YE'S Leader
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319661/;Sankt-Peterburg;sale;flat;11;12;1;23.53;283479;6670284;2024;15.0;-1;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/277820177/;Sankt-Peterburg;sale;flat;9;12;1;25.79;180000;4642200;2024;15.0;-1;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ЦДС;developer;https://spb.cian.ru/sale/flat/275418362/;Sankt-Peterburg;sale;flat;7;24;1;25.7;207421;5330745;2023;20.0;-1;+78122134290;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272711770/;Sankt-Peterburg;sale;flat;2;17;1;20.3;183100;3716930;2023;9.0;5.0;+78126029079;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
ЦДС;developer;https://spb.cian.ru/sale/flat/276750328/;Sankt-Peterburg;sale;flat;5;24;1;26.85;167121;4487217;2023;21.0;-1;+78122134290;Nevskij;Narodnyj;Obuhovo;Prinevskij ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/267859534/;Sankt-Peterburg;sale;flat;9;25;1;20.2;234400;4734880;2022;8.0;5.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272490455/;Sankt-Peterburg;sale;flat;23;25;1;20.5;233500;4786750;2022;8.0;5.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
Полис;developer;https://spb.cian.ru/sale/flat/273233513/;Sankt-Peterburg;sale;flat;3;13;1;27.12;216820;5880160;2023;19.0;-1;+78122134001;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij
ПИК;developer;https://spb.cian.ru/sale/flat/276639433/;Sankt-Peterburg;sale;flat;2;12;1;26.0;269376;7003776;2025;12.0;6.0;+78122181125;Vasileostrovskij;Gavan';Gornyj institut;Shkiperskij 19 ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/264975585/;Sankt-Peterburg;sale;flat;2;13;1;20.26;238545;4832922;2023;14.0;-1;+78126029070;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Шельф;developer;https://spb.cian.ru/sale/flat/268906884/;Sankt-Peterburg;sale;flat;23;26;1;27.32;146559;4004000;2023;10.0;5.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Шельф;developer;https://spb.cian.ru/sale/flat/268907342/;Sankt-Peterburg;sale;flat;26;26;1;31.86;154223;4913550;2023;11.0;7.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271146821/;Sankt-Peterburg;sale;flat;9;13;1;22.82;217080;4953766;2023;15.0;-1;+78126029070;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/261619049/;Sankt-Peterburg;sale;flat;1;13;1;29.65;192060;5694579;2023;21.0;-1;+78126029070;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271622939/;Sankt-Peterburg;sale;flat;4;13;1;33.77;186255;6289832;2023;23.0;-1;+78126029070;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Трест 36;developer;https://spb.cian.ru/sale/flat/271491567/;Sankt-Peterburg;sale;flat;7;8;1;20.53;317000;6508010;2023;-1;-1;+78122134119;Nevskij;Sedova;Lomonosovskaja;Belevsky Club
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/273535394/;Sankt-Peterburg;sale;flat;3;12;1;25.1;262761;6595312;2024;16.0;-1;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Трест 36;developer;https://spb.cian.ru/sale/flat/271491648/;Sankt-Peterburg;sale;flat;5;7;1;23.44;287000;6727280;2023;-1;-1;+78122134119;Nevskij;Sedova;Lomonosovskaja;Belevsky Club
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319678/;Sankt-Peterburg;sale;flat;3;12;1;27.75;244383;6781648;2024;17.0;-1;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Трест 36;developer;https://spb.cian.ru/sale/flat/275573147/;Sankt-Peterburg;sale;flat;4;7;1;26.69;273000;7286370;2023;-1;-1;+78122134119;Nevskij;Sedova;Lomonosovskaja;Belevsky Club
ФСК;developer;https://spb.cian.ru/sale/flat/275721224/;Sankt-Peterburg;sale;flat;13;13;-1;29.56;193375;5716165;2025;22.0;-1;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ID 34634439;unknown;https://spb.cian.ru/sale/flat/283433192/;Sankt-Peterburg;sale;flat;17;24;1;26.3;157794;4150000;-1;18.0;-1;+79052192538;Nevskij;Rusanovskaja;Lomonosovskaja;Akvilon SKY
ID 60722827;realtor;https://spb.cian.ru/sale/flat/285467948/;Sankt-Peterburg;sale;flat;4;13;1;26.28;182648;4800000;2023;18.0;-1;+79112254038;Primorskij;Verhne-Kamenskaja;;Chistoe nebo
Прагма;developer;https://spb.cian.ru/sale/flat/274314506/;Sankt-Peterburg;sale;flat;3;23;1;38.3;195890;7502621;2022;25.0;-1;+78124244885;Vyborgskij;doroga Ol'ginskaja;Parnas;Pragma city
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/253756240/;Sankt-Peterburg;sale;flat;1;17;1;20.3;179600;3645880;2023;9.0;5.0;+78126029079;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271052877/;Sankt-Peterburg;sale;flat;18;25;1;20.5;228900;4692450;2022;8.0;5.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272971940/;Sankt-Peterburg;sale;flat;4;17;1;19.71;275000;5420250;2024;8.0;5.0;+78122134144;Vasileostrovskij;Gavan';Gornyj institut;Morskaja Naberezhnaja ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/284380770/;Sankt-Peterburg;sale;flat;2;12;1;25.0;228000;5700000;2025;12.0;6.0;+78122134148;Krasnogvardejskij;Partizanskaja;Novocherkasskaja;LSR. Bol'shaja Ohta
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/273646315/;Sankt-Peterburg;sale;flat;16;16;1;21.38;317605;6790409;2024;13.0;-1;+78122134047;Moskovskij;Novoizmajlovskoe;Leninskij prospekt;Cube
ПИК;developer;https://spb.cian.ru/sale/flat/276272639/;Sankt-Peterburg;sale;flat;13;13;1;21.9;311421;6820141;2025;10.0;5.0;+78122181147;Frunzenskij;Volkovskoe;Obvodnyj kanal;Vitebskij Park ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265450992/;Sankt-Peterburg;sale;flat;2;17;1;29.28;242700;7106256;2024;16.0;5.0;+78122134144;Vasileostrovskij;Gavan';Gornyj institut;Morskaja Naberezhnaja ZhK
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/259406030/;Sankt-Peterburg;sale;flat;10;25;1;28.29;256733;7263000;2024;19.0;-1;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/271431001/;Sankt-Peterburg;sale;flat;6;25;1;23.76;315530;7497000;2024;16.0;-1;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
ПИК;developer;https://spb.cian.ru/sale/flat/277372926/;Sankt-Peterburg;sale;flat;9;12;1;27.4;280607;7688659;2025;12.0;9.0;+78122136750;Frunzenskij;Volkovskoe;Volkovskaja;Aeronavt ZhK
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/271430852/;Sankt-Peterburg;sale;flat;10;25;1;30.26;261779;7921460;2022;21.0;-1;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277911568/;Sankt-Peterburg;sale;flat;1;13;1;25.3;241903;6120153;2023;18.0;-1;+78122134356;Primorskij;Planernaja;Begovaja;New Time
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/273646351/;Sankt-Peterburg;sale;flat;12;16;1;20.43;313495;6404712;2024;12.0;-1;+78122134047;Moskovskij;Novoizmajlovskoe;Leninskij prospekt;Cube
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277911616/;Sankt-Peterburg;sale;flat;10;13;1;23.5;282891;6647955;2023;14.0;-1;+78122134356;Primorskij;Planernaja;Begovaja;New Time
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/246160835/;Sankt-Peterburg;sale;flat;4;23;1;24.0;287100;6890400;2023;9.0;7.0;+78122134083;Nevskij;Nevskij;Ulitsa Dybenko;Tsivilizatsija na Neve
ПИК;developer;https://spb.cian.ru/sale/flat/277372941/;Sankt-Peterburg;sale;flat;9;12;1;24.8;286751;7111449;2025;11.0;6.0;+78122136750;Frunzenskij;Volkovskoe;Volkovskaja;Aeronavt ZhK
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277912027/;Sankt-Peterburg;sale;flat;6;22;1;25.3;285885;7232908;2024;16.0;-1;+78122134052;Kalininskij;Finljandskij;Vyborgskaja;Belart ZhK
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277913564/;Sankt-Peterburg;sale;flat;4;22;1;28.29;260826;7378786;2024;18.0;-1;+78122134052;Kalininskij;Finljandskij;Lesnaja;Belart ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265451146/;Sankt-Peterburg;sale;flat;3;23;1;27.7;274100;7592570;2024;15.0;6.0;+78122134083;Nevskij;;Ulitsa Dybenko;Tsivilizatsija na Neve
Полис;developer;https://spb.cian.ru/sale/flat/273269139/;Sankt-Peterburg;sale;flat;2;13;1;26.04;193984;5051360;2024;16.0;-1;+78122132384;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij 2 ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272971921/;Sankt-Peterburg;sale;flat;2;17;1;19.22;276000;5304720;2024;8.0;5.0;+78122134144;Vasileostrovskij;Gavan';Gornyj institut;Morskaja Naberezhnaja ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275425482/;Sankt-Peterburg;sale;flat;12;15;1;28.83;224954;6485443;2023;23.0;-1;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277911655/;Sankt-Peterburg;sale;flat;6;13;1;22.2;273048;6061684;2023;13.0;-1;+78122134356;Primorskij;Planernaja;Begovaja;New Time
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/255542974/;Sankt-Peterburg;sale;flat;4;15;1;20.49;268100;5493369;2024;9.0;5.0;+78122134144;Vasileostrovskij;Gavan';Primorskaja;Morskaja Naberezhnaja ZhK
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277911813/;Sankt-Peterburg;sale;flat;2;13;1;27.5;273289;7515464;2022;18.0;-1;+78122134356;Primorskij;Planernaja;Komendantskij prospekt;New Time
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/274181250/;Sankt-Peterburg;sale;flat;15;25;1;21.26;217699;4628302;2023;8.0;4.0;+78122134293;Vyborgskij;Zarechnaja;Prospekt Prosveschenija;Severnaja dolina
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/256447360/;Sankt-Peterburg;sale;flat;8;14;1;24.92;241099;6008212;2024;13.0;5.0;+78122134149;Vasileostrovskij;Gavan';Primorskaja;Morskaja Naberezhnaja ZhK
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/274433427/;Sankt-Peterburg;sale;flat;14;16;1;18.7;282303;5279071;2024;11.0;-1;+78122134047;Moskovskij;Kubinskaja;Leninskij prospekt;Cube
ФСК;developer;https://spb.cian.ru/sale/flat/275720871/;Sankt-Peterburg;sale;flat;4;13;-1;26.8;201790;5407972;2025;20.0;-1;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
Полис;developer;https://spb.cian.ru/sale/flat/273233403/;Sankt-Peterburg;sale;flat;5;13;1;22.8;245557;5598720;2023;15.0;-1;+78122134001;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620689/;Sankt-Peterburg;sale;flat;7;24;-1;19.42;264000;5126880;2026;14.0;-1;+78122134049;Moskovskij;Novoizmajlovskoe;Moskovskaja;YE'S Leader
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620324/;Sankt-Peterburg;sale;flat;8;24;-1;21.54;264000;5686560;2026;16.0;-1;+78122134049;Moskovskij;Novoizmajlovskoe;Moskovskaja;YE'S Leader
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/254993975/;Sankt-Peterburg;sale;flat;1;13;1;30.83;208625;6431925;2023;22.0;-1;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/274842949/;Sankt-Peterburg;sale;flat;11;19;1;26.31;280000;7366800;2025;15.0;-1;+78122132234;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/267216171/;Sankt-Peterburg;sale;flat;1;5;1;26.26;190362;4998932;2023;-1;-1;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/274844745/;Sankt-Peterburg;sale;flat;6;12;1;27.93;180000;5027400;2024;16.0;-1;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/262987721/;Sankt-Peterburg;sale;flat;2;13;1;27.91;225445;6292172;2023;15.0;-1;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
